City,Zone,Speciality,Position,Price_3M,Price_6M,Price_12M,Total Slots,Available Slots
Amravati,Amravati-Cityinventory,General Psychiatry,1,3000,2000,2000,1,1
Amravati,Amravati-Cityinventory,General Psychiatry,6,3000,2000,2000,1,1
Amravati,Amravati-Cityinventory,General Gynecology,1,3135,2090,2090,1,1
Amravati,Amravati-Cityinventory,General Gynecology,6,3135,2090,2090,1,1
Amravati,Amravati-Cityinventory,Orthopaedics,1,3000,2000,2000,1,1
Amravati,Amravati-Cityinventory,Orthopaedics,6,3000,2000,2000,1,1
Amritsar,Amritsar-Cityinventory,General Dermatology,1,5450,2180,2180,1,0
Amritsar,Amritsar-Cityinventory,General Dermatology,6,3270,2180,2180,1,1
Amritsar,Amritsar-Cityinventory,Neurologist,1,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Neurologist,6,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Sexologist,1,5225,2090,2090,4,3
Amritsar,Amritsar-Cityinventory,Sexologist,6,5225,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Physiotherapist,1,3000,2000,2000,1,1
Amritsar,Amritsar-Cityinventory,Physiotherapist,6,3000,2000,2000,1,1
Amritsar,Amritsar-Cityinventory,Hair Transplant,1,3000,2000,2000,1,1
Amritsar,Amritsar-Cityinventory,Hair Transplant,6,3000,2000,2000,1,1
Amritsar,Amritsar-Cityinventory,Dietitian,1,3000,2000,2000,1,1
Amritsar,Amritsar-Cityinventory,Dietitian,6,3000,2000,2000,1,1
Amritsar,Amritsar-Cityinventory,Endocrinologist,1,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Endocrinologist,6,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Gastroenterologist,1,9405,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Gastroenterologist,6,5225,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,General Physician,1,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,General Physician,6,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Urologist,1,5225,3553,3553,1,1
Amritsar,Amritsar-Cityinventory,Urologist,6,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,ENT,1,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,ENT,6,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,General Dentistry,1,5225,2090,2090,1,0
Amritsar,Amritsar-Cityinventory,General Dentistry,6,5225,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Cosmetic/Plastic Surgeon,1,18530,2180,2180,1,1
Amritsar,Amritsar-Cityinventory,Cosmetic/Plastic Surgeon,6,9405,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Pulmonologist,1,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Pulmonologist,6,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Cardiologist,1,3135,3135,3135,6,6
Amritsar,Amritsar-Cityinventory,Cardiologist,6,3135,2090,2090,6,6
Amritsar,Amritsar-Cityinventory,General Surgeon,1,3000,2700,2700,1,1
Amritsar,Amritsar-Cityinventory,General Surgeon,6,3000,2000,2000,1,1
Amritsar,Amritsar-Cityinventory,General Psychiatry,1,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,General Psychiatry,6,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,General Gynecology,1,8360,5957,5957,1,1
Amritsar,Amritsar-Cityinventory,General Gynecology,6,5225,2978,2978,1,1
Amritsar,Amritsar-Cityinventory,General Alt Medicine,1,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,General Alt Medicine,6,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,General Pediatrics,1,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,General Pediatrics,6,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,General Ophthalmology,1,5225,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,General Ophthalmology,6,3135,2090,2090,1,1
Amritsar,Amritsar-Cityinventory,Orthopaedics,1,8360,3449,3449,1,1
Amritsar,Amritsar-Cityinventory,Orthopaedics,6,5225,2090,2090,1,1
Amritsar,Amritsar,General Dermatology,1,3135,2090,2090,1,1
Amritsar,Amritsar,General Dermatology,6,3135,2090,2090,1,1
Amritsar,Amritsar,Neurologist,6,3000,2000,2000,1,1
Amritsar,Amritsar,Gastroenterologist,6,3000,2000,2000,1,1
Amritsar,Amritsar,General Physician,6,3135,2090,2090,1,1
Amritsar,Amritsar,General Dentistry,6,3000,2000,2000,1,1
Amritsar,Amritsar,General Gynecology,6,3000,2000,2000,1,1
Amritsar,Amritsar,General Pediatrics,6,3000,2000,2000,1,1
Amritsar,Amritsar,Orthopaedics,1,6000,2000,2000,1,1
Amritsar,Amritsar,Orthopaedics,6,3000,2000,2000,1,1
Anand,Anand-Cityinventory,General Dentistry,1,3000,2000,2000,1,1
Anand,Anand-Cityinventory,General Dentistry,6,3000,2000,2000,1,1
Anantapur,Anantapur-Cityinventory,General Dermatology,1,3135,2090,2090,1,1
Anantapur,Anantapur-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Anantapur,Anantapur-Cityinventory,General Physician,1,3135,2090,2090,1,1
Anantapur,Anantapur-Cityinventory,General Physician,6,3135,2090,2090,1,1
Anantapur,Anantapur-Cityinventory,Urologist,1,3000,2000,2000,1,1
Anantapur,Anantapur-Cityinventory,Urologist,6,3000,2000,2000,1,1
Anantapur,Anantapur-Cityinventory,ENT,1,3000,2000,2000,1,1
Anantapur,Anantapur-Cityinventory,ENT,6,3000,2000,2000,1,1
Anantapur,Anantapur-Cityinventory,General Gynecology,1,3135,2090,2090,1,1
Anantapur,Anantapur-Cityinventory,General Gynecology,6,3135,2090,2090,1,1
Anantapur,Anantapur-Cityinventory,Orthopaedics,1,3135,2090,2090,1,1
Anantapur,Anantapur-Cityinventory,Orthopaedics,6,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,General Dermatology,1,5450,2180,2180,1,0
Aurangabad,Aurangabad-Cityinventory,General Dermatology,6,3270,2180,2180,1,0
Aurangabad,Aurangabad-Cityinventory,Neurologist,1,5225,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Neurologist,6,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Sexologist,1,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Sexologist,6,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Physiotherapist,1,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Physiotherapist,6,3000,2000,2000,1,1
Aurangabad,Aurangabad-Cityinventory,Hair Transplant,1,6000,2000,2000,1,1
Aurangabad,Aurangabad-Cityinventory,Hair Transplant,6,3000,2000,2000,1,1
Aurangabad,Aurangabad-Cityinventory,Gastroenterologist,1,12540,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Gastroenterologist,6,6270,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,General Physician,1,3270,2180,2180,1,1
Aurangabad,Aurangabad-Cityinventory,General Physician,6,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Urologist,1,3000,2000,2000,1,1
Aurangabad,Aurangabad-Cityinventory,Urologist,6,3000,2000,2000,1,1
Aurangabad,Aurangabad-Cityinventory,ENT,1,3270,2180,2180,1,0
Aurangabad,Aurangabad-Cityinventory,ENT,6,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,General Dentistry,1,3270,3270,3270,1,0
Aurangabad,Aurangabad-Cityinventory,General Dentistry,6,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Cosmetic/Plastic Surgeon,1,9405,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Cosmetic/Plastic Surgeon,6,5225,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Cardiologist,1,5225,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Cardiologist,6,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,General Psychiatry,1,5450,4905,4905,2,1
Aurangabad,Aurangabad-Cityinventory,General Psychiatry,6,3135,2351,2351,2,2
Aurangabad,Aurangabad-Cityinventory,General Gynecology,1,6270,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,General Gynecology,6,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,General Alt Medicine,1,3000,2000,2000,1,1
Aurangabad,Aurangabad-Cityinventory,General Alt Medicine,6,3000,2000,2000,1,1
Aurangabad,Aurangabad-Cityinventory,General Pediatrics,1,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,General Pediatrics,6,3135,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,General Ophthalmology,1,3000,2000,2000,1,1
Aurangabad,Aurangabad-Cityinventory,General Ophthalmology,6,3000,2000,2000,1,1
Aurangabad,Aurangabad-Cityinventory,Orthopaedics,1,8360,2090,2090,1,1
Aurangabad,Aurangabad-Cityinventory,Orthopaedics,6,5225,2090,2090,1,1
Aurangabad,Aurangabad,General Dermatology,6,3000,2000,2000,1,1
Aurangabad,Aurangabad,Neurologist,1,3000,2000,2000,1,1
Aurangabad,Aurangabad,Neurologist,6,3000,2000,2000,1,1
Aurangabad,Aurangabad,Gastroenterologist,1,3000,2000,2000,1,1
Aurangabad,Aurangabad,Gastroenterologist,6,3000,2000,2000,1,1
Aurangabad,Aurangabad,General Physician,6,3000,2000,2000,1,1
Aurangabad,Aurangabad,General Gynecology,1,5000,2000,2000,1,1
Aurangabad,Aurangabad,General Gynecology,6,3000,2000,2000,1,1
Aurangabad,Aurangabad,Orthopaedics,1,6000,2000,2000,1,1
Aurangabad,Aurangabad,Orthopaedics,6,3000,2000,2000,1,1
Ballia,Ballia-Cityinventory,General Physician,1,3000,2000,2000,1,1
Ballia,Ballia-Cityinventory,General Physician,6,3000,2000,2000,1,1
Bangalore,Indiranagar,General Dermatology,1,37400,39545,39545,2,0
Bangalore,Indiranagar,General Dermatology,6,28600,19773,19773,2,1
Bangalore,Indiranagar,Neurologist,1,9450,9450,9450,6,6
Bangalore,Indiranagar,Neurologist,6,5250,4725,4725,6,6
Bangalore,Indiranagar,Sexologist,1,8800,2200,2200,1,0
Bangalore,Indiranagar,Sexologist,6,6600,2200,2200,1,1
Bangalore,Indiranagar,Physiotherapist,1,12100,15400,15400,2,0
Bangalore,Indiranagar,Physiotherapist,6,9450,7350,7350,2,2
Bangalore,Indiranagar,Hair Transplant,1,29400,2100,2100,1,0
Bangalore,Indiranagar,Hair Transplant,6,10000,2000,2000,1,1
Bangalore,Indiranagar,Dietitian,1,8400,5355,5355,1,0
Bangalore,Indiranagar,Dietitian,6,6300,2678,2678,1,0
Bangalore,Indiranagar,Endocrinologist,1,16800,15750,15750,2,2
Bangalore,Indiranagar,Endocrinologist,6,12600,7875,7875,2,2
Bangalore,Indiranagar,Gastroenterologist,1,14700,14175,14175,6,6
Bangalore,Indiranagar,Gastroenterologist,6,11550,7088,7088,6,6
Bangalore,Indiranagar,General Physician,1,9450,9450,9450,6,4
Bangalore,Indiranagar,General Physician,6,5250,4725,4725,6,6
Bangalore,Indiranagar,Urologist,1,11550,14700,14700,4,4
Bangalore,Indiranagar,Urologist,6,9450,7350,7350,4,4
Bangalore,Indiranagar,ENT,1,17850,15750,15750,6,6
Bangalore,Indiranagar,ENT,6,9450,7875,7875,6,6
Bangalore,Indiranagar,General Dentistry,1,17600,16500,16500,5,0
Bangalore,Indiranagar,General Dentistry,6,13200,8250,8250,5,1
Bangalore,Indiranagar,Cosmetic/Plastic Surgeon,1,14700,2100,2100,2,2
Bangalore,Indiranagar,Pulmonologist,1,8400,7875,7875,2,2
Bangalore,Indiranagar,Pulmonologist,6,5250,3938,3938,2,2
Bangalore,Indiranagar,Cardiologist,1,11550,11025,11025,3,2
Bangalore,Indiranagar,Cardiologist,6,6300,5513,5513,6,6
Bangalore,Indiranagar,Nephrologist,1,5000,4500,4500,6,6
Bangalore,Indiranagar,Nephrologist,6,3000,2250,2250,6,6
Bangalore,Indiranagar,General Surgeon,1,5000,4500,4500,6,6
Bangalore,Indiranagar,General Surgeon,6,3000,2250,2250,6,6
Bangalore,Indiranagar,General Psychiatry,1,18700,18150,18150,6,4
Bangalore,Indiranagar,General Psychiatry,6,14700,8663,8663,6,6
Bangalore,Indiranagar,General Gynecology,1,30000,30000,30000,4,2
Bangalore,Indiranagar,General Gynecology,6,30000,16616,16616,4,4
Bangalore,Indiranagar,General Alt Medicine,1,6000,6000,6000,1,0
Bangalore,Indiranagar,General Alt Medicine,6,5000,3000,3000,1,0
Bangalore,Indiranagar,General Pediatrics,1,8400,7875,7875,3,3
Bangalore,Indiranagar,General Pediatrics,6,5250,3938,3938,3,3
Bangalore,Indiranagar,General Ophthalmology,1,19950,18900,18900,5,4
Bangalore,Indiranagar,General Ophthalmology,6,14700,9450,9450,5,5
Bangalore,Indiranagar,Orthopaedics,1,26250,30000,30000,6,5
Bangalore,Indiranagar,Orthopaedics,6,19950,16800,16800,6,6
Bangalore,Indiranagar,Homeopathy,1,6000,2900,2900,1,1
Bangalore,Indiranagar,Homeopathy,6,5000,2000,2000,1,1
Bangalore,Vijayanagar,General Dermatology,1,15400,2200,2200,1,1
Bangalore,Vijayanagar,General Dermatology,6,8400,2100,2100,1,1
Bangalore,Vijayanagar,Neurologist,1,9450,2100,2100,1,1
Bangalore,Vijayanagar,Neurologist,6,5250,2100,2100,1,1
Bangalore,Vijayanagar,Sexologist,1,3000,3000,3000,6,5
Bangalore,Vijayanagar,Sexologist,6,3000,2000,2000,6,6
Bangalore,Vijayanagar,Endocrinologist,1,6300,2100,2100,1,1
Bangalore,Vijayanagar,Endocrinologist,6,3150,2100,2100,1,1
Bangalore,Vijayanagar,Gastroenterologist,1,5250,2100,2100,1,1
Bangalore,Vijayanagar,Gastroenterologist,6,3150,2100,2100,1,1
Bangalore,Vijayanagar,General Physician,1,5250,2100,2100,1,1
Bangalore,Vijayanagar,General Physician,6,3150,2100,2100,1,1
Bangalore,Vijayanagar,Urologist,1,6000,2000,2000,1,1
Bangalore,Vijayanagar,Urologist,6,5000,2000,2000,1,1
Bangalore,Vijayanagar,ENT,1,9450,9450,9450,1,1
Bangalore,Vijayanagar,ENT,6,5250,4725,4725,1,1
Bangalore,Vijayanagar,General Dentistry,1,13200,10450,10450,1,0
Bangalore,Vijayanagar,General Dentistry,6,9900,5225,5225,2,0
Bangalore,Vijayanagar,Cardiologist,1,6300,2100,2100,1,1
Bangalore,Vijayanagar,Cardiologist,6,3000,2000,2000,1,1
Bangalore,Vijayanagar,General Psychiatry,1,11550,11025,11025,5,5
Bangalore,Vijayanagar,General Psychiatry,6,6300,5513,5513,5,5
Bangalore,Vijayanagar,General Gynecology,1,12100,6380,6380,1,1
Bangalore,Vijayanagar,General Gynecology,6,9450,3045,3045,1,1
Bangalore,Vijayanagar,General Alt Medicine,1,6300,2100,2100,1,0
Bangalore,Vijayanagar,General Alt Medicine,6,5000,2000,2000,1,1
Bangalore,Vijayanagar,General Pediatrics,1,8400,2100,2100,1,1
Bangalore,Vijayanagar,General Pediatrics,6,5250,2100,2100,1,1
Bangalore,Vijayanagar,General Ophthalmology,1,3000,2000,2000,1,1
Bangalore,Vijayanagar,General Ophthalmology,6,3000,2000,2000,1,1
Bangalore,Vijayanagar,Orthopaedics,1,8800,8250,8250,1,0
Bangalore,Vijayanagar,Orthopaedics,6,6300,3938,3938,1,1
Bangalore,Bangalore-Cityinventory,General Dermatology,1,37400,36300,36300,6,1
Bangalore,Bangalore-Cityinventory,General Dermatology,6,27300,17325,17325,6,4
Bangalore,Bangalore-Cityinventory,Neurologist,1,34100,33000,33000,6,3
Bangalore,Bangalore-Cityinventory,Neurologist,6,16800,15750,15750,6,6
Bangalore,Bangalore-Cityinventory,Sexologist,1,23100,22050,22050,4,2
Bangalore,Bangalore-Cityinventory,Sexologist,6,18700,11550,11550,3,1
Bangalore,Bangalore-Cityinventory,Physiotherapist,1,27300,26775,26775,6,4
Bangalore,Bangalore-Cityinventory,Physiotherapist,6,14700,13388,13388,6,6
Bangalore,Bangalore-Cityinventory,Hair Transplant,1,42900,2200,2200,4,0
Bangalore,Bangalore-Cityinventory,Hair Transplant,6,31900,2200,2200,1,1
Bangalore,Bangalore-Cityinventory,Dietitian,1,36300,19525,19525,4,1
Bangalore,Bangalore-Cityinventory,Dietitian,6,27500,9763,9763,2,1
Bangalore,Bangalore-Cityinventory,Endocrinologist,1,22000,21450,21450,6,3
Bangalore,Bangalore-Cityinventory,Endocrinologist,6,11550,10238,10238,6,6
Bangalore,Bangalore-Cityinventory,Gastroenterologist,1,23100,22050,22050,4,3
Bangalore,Bangalore-Cityinventory,Gastroenterologist,6,17850,11025,11025,6,5
Bangalore,Bangalore-Cityinventory,General Physician,1,19950,18900,18900,6,5
Bangalore,Bangalore-Cityinventory,General Physician,6,9450,9450,9450,6,6
Bangalore,Bangalore-Cityinventory,Urologist,1,34100,33000,33000,6,4
Bangalore,Bangalore-Cityinventory,Urologist,6,16800,15750,15750,6,6
Bangalore,Bangalore-Cityinventory,ENT,1,27300,26775,26775,6,5
Bangalore,Bangalore-Cityinventory,ENT,6,14700,13388,13388,6,6
Bangalore,Bangalore-Cityinventory,General Dentistry,1,66000,37435,37435,6,0
Bangalore,Bangalore-Cityinventory,General Dentistry,6,51700,18718,18718,6,0
Bangalore,Bangalore-Cityinventory,Oncologist,1,27500,26400,26400,6,0
Bangalore,Bangalore-Cityinventory,Oncologist,6,19950,12600,12600,6,6
Bangalore,Bangalore-Cityinventory,Cosmetic/Plastic Surgeon,1,18700,18150,18150,3,0
Bangalore,Bangalore-Cityinventory,Cosmetic/Plastic Surgeon,6,14700,8663,8663,3,3
Bangalore,Bangalore-Cityinventory,Pulmonologist,1,29400,28350,28350,6,5
Bangalore,Bangalore-Cityinventory,Pulmonologist,6,14700,14175,14175,6,6
Bangalore,Bangalore-Cityinventory,Cardiologist,1,27300,26775,26775,6,2
Bangalore,Bangalore-Cityinventory,Cardiologist,6,14700,13388,13388,6,6
Bangalore,Bangalore-Cityinventory,Nephrologist,1,8400,7875,7875,6,5
Bangalore,Bangalore-Cityinventory,Nephrologist,6,6300,3938,3938,6,6
Bangalore,Bangalore-Cityinventory,General Surgeon,1,13200,13200,13200,4,2
Bangalore,Bangalore-Cityinventory,General Surgeon,6,6300,6300,6300,6,6
Bangalore,Bangalore-Cityinventory,Veterinarian,1,3300,3300,3300,2,2
Bangalore,Bangalore-Cityinventory,Veterinarian,6,3150,2100,2100,2,2
Bangalore,Bangalore-Cityinventory,Radiology,1,6300,6300,6300,1,0
Bangalore,Bangalore-Cityinventory,Radiology,6,5250,3150,3150,1,1
Bangalore,Bangalore-Cityinventory,Geriatrician,1,3150,2205,2205,1,1
Bangalore,Bangalore-Cityinventory,Geriatrician,6,3150,2100,2100,1,1
Bangalore,Bangalore-Cityinventory,General Psychiatry,1,61600,37912,37912,4,0
Bangalore,Bangalore-Cityinventory,General Psychiatry,6,30000,18095,18095,6,5
Bangalore,Bangalore-Cityinventory,Vascular Surgeon,1,3300,3300,3300,3,3
Bangalore,Bangalore-Cityinventory,Vascular Surgeon,6,3300,2200,2200,3,3
Bangalore,Bangalore-Cityinventory,Audiologist,1,3150,2100,2100,1,0
Bangalore,Bangalore-Cityinventory,Audiologist,6,3150,2100,2100,1,0
Bangalore,Bangalore-Cityinventory,Occupational Therapist,1,3300,2200,2200,1,0
Bangalore,Bangalore-Cityinventory,Occupational Therapist,6,3150,2100,2100,1,0
Bangalore,Bangalore-Cityinventory,Speech Therapist,1,3150,3150,3150,6,4
Bangalore,Bangalore-Cityinventory,Speech Therapist,6,3150,2100,2100,6,6
Bangalore,Bangalore-Cityinventory,Allergist/Immunologist,1,3150,2100,2100,1,1
Bangalore,Bangalore-Cityinventory,Allergist/Immunologist,6,3150,2100,2100,1,1
Bangalore,Bangalore-Cityinventory,Hematologist,1,5250,4725,4725,4,4
Bangalore,Bangalore-Cityinventory,Hematologist,6,5250,2363,2363,1,1
Bangalore,Bangalore-Cityinventory,General Gynecology,1,71500,37546,37546,6,0
Bangalore,Bangalore-Cityinventory,General Gynecology,6,55000,18773,18773,6,3
Bangalore,Bangalore-Cityinventory,General Alt Medicine,1,9900,9900,9900,4,1
Bangalore,Bangalore-Cityinventory,General Alt Medicine,6,5250,4725,4725,5,3
Bangalore,Bangalore-Cityinventory,General Pediatrics,1,19950,18900,18900,6,2
Bangalore,Bangalore-Cityinventory,General Pediatrics,6,9450,9450,9450,6,6
Bangalore,Bangalore-Cityinventory,General Ophthalmology,1,29400,28350,28350,6,4
Bangalore,Bangalore-Cityinventory,General Ophthalmology,6,14700,14175,14175,6,6
Bangalore,Bangalore-Cityinventory,Orthopaedics,1,37400,36300,36300,6,3
Bangalore,Bangalore-Cityinventory,Orthopaedics,6,27300,17325,17325,6,6
Bangalore,Bangalore-Cityinventory,Homeopathy,1,12600,12600,12600,4,0
Bangalore,Bangalore-Cityinventory,Homeopathy,6,9450,6300,6300,3,3
Bangalore,Yeshwantpur,General Dermatology,1,17600,3520,3520,1,0
Bangalore,Yeshwantpur,General Dermatology,6,8400,2100,2100,1,1
Bangalore,Yeshwantpur,Neurologist,1,5250,4725,4725,4,4
Bangalore,Yeshwantpur,Neurologist,6,3150,2363,2363,4,4
Bangalore,Yeshwantpur,Gastroenterologist,1,5000,4500,4500,5,5
Bangalore,Yeshwantpur,Gastroenterologist,6,5000,2250,2250,5,5
Bangalore,Yeshwantpur,General Physician,1,5250,4725,4725,1,1
Bangalore,Yeshwantpur,General Physician,6,3150,2363,2363,1,1
Bangalore,Yeshwantpur,Urologist,1,6000,4500,4500,3,3
Bangalore,Yeshwantpur,Urologist,6,5000,2250,2250,3,3
Bangalore,Yeshwantpur,ENT,1,14700,3360,3360,1,1
Bangalore,Yeshwantpur,ENT,6,11550,2100,2100,1,1
Bangalore,Yeshwantpur,General Dentistry,1,8400,5250,5250,2,2
Bangalore,Yeshwantpur,General Dentistry,6,6300,2625,2625,1,0
Bangalore,Yeshwantpur,Oncologist,1,9000,9000,9000,3,3
Bangalore,Yeshwantpur,Oncologist,6,0,4500,4500,3,3
Bangalore,Yeshwantpur,Pulmonologist,1,6000,6000,6000,2,2
Bangalore,Yeshwantpur,Pulmonologist,6,5000,3000,3000,2,2
Bangalore,Yeshwantpur,Cardiologist,1,10000,10000,10000,1,1
Bangalore,Yeshwantpur,Cardiologist,6,6000,5500,5500,1,1
Bangalore,Yeshwantpur,General Psychiatry,1,5250,3255,3255,1,0
Bangalore,Yeshwantpur,General Psychiatry,6,3000,2000,2000,1,1
Bangalore,Yeshwantpur,General Gynecology,1,12100,11550,11550,2,1
Bangalore,Yeshwantpur,General Gynecology,6,9900,5775,5775,2,1
Bangalore,Yeshwantpur,General Alt Medicine,1,3000,2000,2000,1,1
Bangalore,Yeshwantpur,General Alt Medicine,6,3000,2000,2000,1,1
Bangalore,Yeshwantpur,General Pediatrics,1,8000,2400,2400,1,0
Bangalore,Yeshwantpur,General Pediatrics,6,5000,2000,2000,1,1
Bangalore,Yeshwantpur,Orthopaedics,1,8800,8250,8250,1,1
Bangalore,Yeshwantpur,Orthopaedics,6,6300,3938,3938,1,1
Bangalore,Rajajinagar,General Dermatology,1,12100,3410,3410,1,1
Bangalore,Rajajinagar,General Dermatology,6,9450,2100,2100,1,1
Bangalore,Rajajinagar,Neurologist,1,8400,2100,2100,1,1
Bangalore,Rajajinagar,Neurologist,6,5250,2100,2100,1,1
Bangalore,Rajajinagar,Sexologist,1,5250,4725,4725,2,1
Bangalore,Rajajinagar,Sexologist,6,5250,2363,2363,2,1
Bangalore,Rajajinagar,Dietitian,1,3000,2000,2000,1,1
Bangalore,Rajajinagar,Dietitian,6,3000,2000,2000,1,1
Bangalore,Rajajinagar,Endocrinologist,1,3000,2000,2000,1,1
Bangalore,Rajajinagar,Endocrinologist,6,3000,2000,2000,1,1
Bangalore,Rajajinagar,Gastroenterologist,1,8400,2100,2100,1,1
Bangalore,Rajajinagar,Gastroenterologist,6,5250,2100,2100,1,1
Bangalore,Rajajinagar,General Physician,1,3150,2100,2100,1,0
Bangalore,Rajajinagar,General Physician,6,3150,2100,2100,1,1
Bangalore,Rajajinagar,Urologist,1,11550,4305,4305,1,1
Bangalore,Rajajinagar,Urologist,6,9450,2153,2153,1,1
Bangalore,Rajajinagar,ENT,1,9450,8190,8190,1,1
Bangalore,Rajajinagar,ENT,6,5250,4095,4095,1,1
Bangalore,Rajajinagar,General Dentistry,1,8800,6270,6270,1,0
Bangalore,Rajajinagar,General Dentistry,6,6600,3135,3135,1,0
Bangalore,Rajajinagar,Pulmonologist,1,5000,2000,2000,1,0
Bangalore,Rajajinagar,Pulmonologist,6,3000,2000,2000,1,1
Bangalore,Rajajinagar,Cardiologist,1,5250,2100,2100,1,1
Bangalore,Rajajinagar,Cardiologist,6,3000,2000,2000,1,1
Bangalore,Rajajinagar,General Surgeon,1,10000,2000,2000,1,1
Bangalore,Rajajinagar,General Surgeon,6,9000,2000,2000,1,1
Bangalore,Rajajinagar,General Psychiatry,1,6300,2100,2100,1,0
Bangalore,Rajajinagar,General Psychiatry,6,3150,2100,2100,1,1
Bangalore,Rajajinagar,General Gynecology,1,20900,13200,13200,1,0
Bangalore,Rajajinagar,General Gynecology,6,15400,6600,6600,1,0
Bangalore,Rajajinagar,General Alt Medicine,1,6000,2200,2200,1,0
Bangalore,Rajajinagar,General Alt Medicine,6,5000,2000,2000,1,0
Bangalore,Rajajinagar,General Pediatrics,1,3000,2000,2000,1,1
Bangalore,Rajajinagar,General Pediatrics,6,3000,2000,2000,1,1
Bangalore,Rajajinagar,Orthopaedics,1,11550,11025,11025,6,6
